obj_id,Area,rst1,Mean_1
1512,1,0,182
1513,1,0,184
1514,4,0.25,182
1515,1,0,180
1516,2,0.5,181
1517,1,0,182
1518,5,0.24,181
1519,1,0,179
1520,1,0,182
1521,1,0,181
1522,1,0,178
1523,1,0,182
1524,1,0,181
1525,1,0,178
1526,1,0,178
1527,1,0,179
1528,1,0,178
1529,1,0,182
1530,1,0,174
1531,1,0,181
1532,1,0,177
1533,1,0,176
1534,1,0,174
1535,6,0.277777777777778,178
1536,1,0,167
1537,1,0,174
1538,2,0.25,177
1539,2,0.25,173
1540,1,0,172
1541,1,0,175
1542,1,0,169
1543,1,0,170
1544,1,0,166
1545,1,0,167
1546,1,0,168
1547,1,0,175
1548,2,0.25,169
1549,1,0,170
1550,1,0,167
1551,4,0.25,163
1552,1,0,165
1553,2,0.25,164
1554,1,0,165
1555,2,0.25,169
1556,1,0,163
1557,2,0.25,165
1558,1,0,163
1559,2,0.5,162
1560,1,0,159
1561,4,0.3125,163
1562,1,0,164
1563,1,0,160
1564,1,0,157
1565,1,0,160
1566,1,0,157
1567,1,0,158
1568,1,0,152
1569,1,0,156
1570,1,0,158
1571,1,0,159
1572,1,0,162
1573,1,0,159
1574,1,0,158
1575,2,0.25,157
1576,1,0,152
1577,1,0,152
1578,1,0,149
1579,1,0,154
1580,10,0.56,153
1581,1,0,152
1582,1,0,150
1583,1,0,157
1584,1,0,151
1585,2,0.5,152
1586,1,0,154
1587,1,0,149
1588,1,0,150
1589,1,0,155
1590,1,0,154
1591,4,0.1875,157
1592,2,0.25,159
1593,1,0,160
1594,2,0.5,158
1595,2,0.25,160
1596,3,0.222222222222222,158
1597,1,0,161
1598,3,0.222222222222222,160
1599,2,0.25,159
1600,1,0,163
1601,1,0,156
1602,3,0.222222222222222,159
1603,1,0,158
1604,3,0.222222222222222,159
1605,3,0.222222222222222,161
1606,3,0.222222222222222,162
1607,1,0,165
1608,1,0,163
1609,1,0,165
1610,2,0.5,169
1611,1,0,164
1612,1,0,169
1613,3,0.222222222222222,167
1614,1,0,168
1615,3,0.222222222222222,166
1616,1,0,168
1617,1,0,165
1618,1,0,166
1619,1,0,167
1620,3,0.333333333333333,169
1621,1,0,168
1622,1,0,171
1623,3,0.222222222222222,168
1624,1,0,170
1625,1,0,168
1626,2,0.25,169
1627,4,0.25,170
1628,2,0.25,169
1629,2,0.25,170
1630,3,0.222222222222222,174
1631,1,0,175
1632,2,0.25,173
1633,1,0,174
1634,1,0,171
1635,1,0,174
1636,2,0.5,175
1637,1,0,173
1638,1,0,178
1639,1,0,174
1640,2,0.5,175
1641,2,0.25,176
1642,1,0,177
1643,7,0.591836734693878,176
1644,1,0,178
1645,1,0,176
1646,2,0.25,178
1647,1,0,180
1648,1,0,180
1649,1,0,181
1650,1,0,180
1651,2,0.25,178
1652,1,0,180
1653,1,0,176
1654,1,0,177
1655,1,0,177
1656,1,0,179
1657,3,0.333333333333333,179
1658,1,0,183
1659,1,0,184
1660,1,0,181
1661,1,0,179
1662,4,0.25,184
1663,1,0,185
1664,2,0.25,181
1665,1,0,180
1666,1,0,183
1667,2,0.25,179
1668,1,0,184
1669,1,0,182
1670,2,0.5,183
1671,2,0.5,182
1672,4,0.25,185
1673,1,0,184
1674,1,0,187
1675,1,0,189
1676,1,0,185
1677,1,0,188
1678,1,0,184
1679,1,0,185
1680,2,0.25,184
1681,1,0,183
1682,2,0.5,184
1683,1,0,185
1684,1,0,186
1685,9,0.604938271604938,184
1686,1,0,183
1687,1,0,185
1688,1,0,182
1689,1,0,180
1690,2,0.25,180
1691,1,0,179
1692,1,0,181
1693,2,0.25,180
1694,1,0,177
1695,2,0.25,182
1696,3,0.222222222222222,180
1697,1,0,181
1698,2,0.25,180
1699,1,0,181
1700,3,0.222222222222222,179
1701,3,0.222222222222222,178
1702,1,0,179
1703,1,0,172
1704,3,0.333333333333333,174
1705,1,0,173
1706,1,0,172
1707,2,0.5,172
1708,3,0.222222222222222,174
1709,1,0,168
1710,5,0.36,170
1711,1,0,166
1712,2,0.25,166
1713,1,0,164
1714,1,0,166
1715,1,0,167
1716,1,0,169
1717,2,0.25,171
1718,2,0.5,167
1719,1,0,169
1720,1,0,165
1721,1,0,167
1722,1,0,166
1723,1,0,164
1724,3,0.444444444444444,166
1725,2,0.25,162
1726,1,0,167
1727,1,0,162
1728,2,0.25,163
1729,3,0.222222222222222,168
1730,3,0.222222222222222,166
1731,1,0,167
1732,1,0,164
1733,1,0,164
1734,1,0,158
1735,1,0,159
1736,2,0.25,158
1737,1,0,163
1738,6,0.388888888888889,160
1739,1,0,159
1740,1,0,158
1741,1,0,159
1742,1,0,161
1743,1,0,160
1744,4,0.375,154
1745,1,0,156
1746,1,0,156
1747,1,0,151
1748,1,0,153
1749,18,0.354938271604938,154
1750,1,0,156
1751,1,0,150
1752,1,0,149
1753,1,0,153
1754,1,0,148
1755,1,0,150
1756,1,0,149
1757,2,0.5,150
1758,1,0,148
1759,1,0,151
1760,1,0,153
1761,1,0,154
1762,2,0.5,156
1763,1,0,155
1764,1,0,154
1765,1,0,159
1766,1,0,160
1767,2,0.25,159
1768,1,0,161
1769,1,0,157
1770,1,0,160
1771,1,0,162
1772,1,0,161
1773,3,0.222222222222222,160
1774,2,0.25,160
1775,1,0,161
1776,1,0,164
1777,1,0,162
1778,1,0,168
1779,2,0.25,169
1780,1,0,169
1781,1,0,167
1782,1,0,168
1783,1,0,169
1784,2,0.25,166
1785,5,0.28,168
1786,2,0.25,170
1787,2,0.5,169
1788,1,0,170
1789,2,0.25,173
1790,2,0.5,167
1791,1,0,174
1792,3,0.222222222222222,172
1793,3,0.222222222222222,171
1794,2,0.25,172
1795,1,0,173
1796,1,0,172
1797,1,0,172
1798,1,0,177
1799,3,0.222222222222222,174
1800,2,0.25,175
1801,1,0,176
1802,1,0,177
1803,1,0,175
1804,1,0,175
1805,1,0,177
1806,1,0,175
1807,2,0.25,176
1808,1,0,177
1809,1,0,179
1810,2,0.5,177
1811,1,0,179
1812,1,0,180
1813,1,0,178
1814,1,0,176
1815,1,0,178
1816,1,0,181
1817,1,0,179
1818,2,0.25,181
1819,2,0.25,182
1820,7,0.306122448979592,183
1821,1,0,180
1822,1,0,182
1823,1,0,181
1824,1,0,182
1825,1,0,181
1826,4,0.5625,186
1827,1,0,184
1828,1,0,186
1829,1,0,188
1830,1,0,186
1831,1,0,183
1832,1,0,182
1833,2,0.25,185
1834,1,0,183
1835,1,0,180
1836,1,0,182
1837,1,0,181
1838,1,0,182
1839,1,0,185
1840,1,0,183
1841,1,0,178
1842,1,0,184
1843,1,0,180
1844,1,0,179
1845,1,0,178
1846,1,0,182
1847,1,0,177
1848,2,0.25,179
1849,1,0,176
1850,1,0,175
1851,1,0,178
1852,2,0.25,179
1853,2,0.5,183
1854,1,0,179
1855,1,0,177
1856,1,0,175
1857,1,0,176
1858,1,0,179
1859,1,0,176
1860,1,0,177
1861,1,0,176
1862,1,0,173
1863,2,0.25,176
1864,6,0.694444444444444,175
1865,1,0,174
1866,1,0,176
1867,2,0.5,175
1868,1,0,173
1869,1,0,170
1870,1,0,173
1871,1,0,174
1872,1,0,168
1873,1,0,167
1874,5,0.52,169
1875,1,0,173
1876,2,0.5,168
1877,1,0,167
1878,3,0.333333333333333,169
1879,1,0,170
1880,1,0,172
1881,3,0.333333333333333,168
1882,1,0,169
1883,1,0,165
1884,1,0,172
1885,1,0,166
1886,1,0,167
1887,1,0,168
1888,1,0,166
1889,1,0,165
1890,1,0,168
1891,1,0,167
1892,2,0.5,164
1893,2,0.5,166
1894,1,0,163
1895,1,0,165
1896,2,0.25,161
1897,3,0.222222222222222,159
1898,1,0,156
1899,5,0.36,161
1900,1,0,162
1901,1,0,158
1902,1,0,163
1903,2,0.25,158
1904,3,0.333333333333333,157
1905,1,0,156
1906,1,0,158
1907,1,0,154
1908,1,0,158
1909,1,0,153
1910,1,0,155
1911,1,0,154
1912,1,0,152
1913,1,0,155
1914,1,0,154
1915,1,0,150
1916,1,0,151
1917,1,0,153
1918,1,0,150
1919,1,0,153
1920,1,0,154
1921,1,0,155
1922,1,0,152
1923,1,0,150
1924,2,0.5,155
1925,1,0,154
1926,1,0,152
1927,3,0.444444444444444,157
1928,1,0,156
1929,1,0,157
1930,1,0,154
1931,1,0,157
1932,1,0,159
1933,1,0,155
1934,1,0,156
1935,1,0,157
1936,4,0.1875,160
1937,1,0,156
1938,1,0,159
1939,1,0,157
1940,1,0,158
1941,1,0,158
1942,2,0.25,163
1943,1,0,167
1944,1,0,163
1945,1,0,161
1946,1,0,166
1947,1,0,165
1948,4,0.25,168
1949,2,0.25,165
1950,1,0,163
1951,2,0.5,164
1952,1,0,161
1953,1,0,165
1954,1,0,164
1955,1,0,165
1956,1,0,163
1957,1,0,165
1958,1,0,172
1959,1,0,167
1960,1,0,165
1961,1,0,166
1962,1,0,171
1963,1,0,169
1964,3,0.222222222222222,171
1965,1,0,168
1966,1,0,169
1967,1,0,177
1968,1,0,170
1969,1,0,174
1970,4,0.375,171
1971,5,0.24,174
1972,1,0,178
1973,1,0,176
1974,1,0,173
1975,1,0,175
1976,1,0,177
1977,6,0.5,178
1978,1,0,176
1979,1,0,177
1980,1,0,174
1981,1,0,173
1982,1,0,178
1983,1,0,177
1984,3,0.333333333333333,180
1985,1,0,182
1986,1,0,182
1987,2,0.5,183
1988,4,0.4375,182
1989,1,0,180
1990,5,0.56,183
1991,3,0.333333333333333,182
1992,1,0,185
1993,1,0,185
1994,1,0,186
1995,2,0.25,184
1996,4,0.5625,186
1997,1,0,183
1998,1,0,185
1999,1,0,183
2000,1,0,186
2001,1,0,185
2002,1,0,183
2003,2,0.25,181
2004,1,0,187
2005,1,0,189
2006,2,0.25,187
2007,1,0,190
2008,1,0,189
2009,2,0.25,185
2010,3,0.333333333333333,187
2011,1,0,188
2012,1,0,182
2013,4,0.25,187
2014,1,0,188
2015,2,0.25,183
2016,1,0,189
2017,1,0,186
2018,2,0.25,190
2019,1,0,186
2020,1,0,189
2021,2,0.25,185
2022,2,0.25,186
2023,1,0,187
2024,3,0.333333333333333,185
2025,1,0,183
2026,1,0,184
2027,1,0,180
2028,1,0,185
2029,1,0,181
2030,8,0.34375,183
2031,2,0.5,185
2032,1,0,183
2033,1,0,184
2034,1,0,187
2035,7,0.285714285714286,184
2036,1,0,185
2037,1,0,183
2038,1,0,184
2039,1,0,180
2040,1,0,184
2041,2,0.25,181
2042,3,0.222222222222222,180
2043,1,0,177
2044,1,0,179
2045,1,0,182
2046,1,0,175
2047,1,0,177
2048,1,0,179
2049,1,0,178
2050,1,0,178
2051,1,0,174
2052,1,0,177
2053,2,0.25,172
2054,3,0.222222222222222,171
2055,1,0,173
2056,1,0,171
2057,3,0.222222222222222,170
2058,2,0.25,171
2059,1,0,167
2060,1,0,166
2061,1,0,167
2062,2,0.5,171
2063,1,0,168
2064,1,0,171
2065,2,0.25,165
2066,1,0,167
2067,1,0,172
2068,2,0.5,166
2069,2,0.25,169
2070,1,0,164
2071,1,0,170
2072,1,0,169
2073,1,0,168
2074,2,0.5,166
2075,1,0,160
2076,3,0.222222222222222,163
2077,2,0.25,161
2078,1,0,159
2079,1,0,159
2080,11,0.537190082644628,158
2081,1,0,154
2082,5,0.32,156
2083,1,0,155
2084,1,0,159
2085,2,0.25,153
2086,1,0,155
2087,1,0,159
2088,1,0,150
2089,1,0,153
2090,1,0,156
2091,1,0,158
2092,1,0,152
2093,1,0,154
2094,1,0,157
2095,3,0.222222222222222,152
2096,1,0,155
2097,1,0,153
2098,1,0,148
2099,1,0,157
2100,1,0,153
2101,3,0.333333333333333,156
2102,1,0,157
2103,2,0.25,160
2104,3,0.222222222222222,159
2105,1,0,160
2106,1,0,161
2107,2,0.25,160
2108,1,0,158
2109,2,0.25,163
2110,2,0.25,162
2111,1,0,158
2112,2,0.25,162
2113,1,0,163
2114,1,0,161
2115,1,0,163
2116,1,0,165
2117,1,0,168
2118,1,0,166
2119,1,0,165
2120,1,0,168
2121,1,0,169
2122,1,0,166
2123,1,0,173
2124,1,0,169
2125,1,0,167
2126,1,0,169
2127,1,0,167
2128,1,0,167
2129,4,0.25,169
2130,1,0,166
2131,1,0,170
2132,3,0.222222222222222,173
2133,1,0,172
2134,1,0,168
2135,1,0,170
2136,2,0.25,173
2137,1,0,174
2138,3,0.222222222222222,172
2139,2,0.25,173
2140,1,0,174
2141,1,0,173
2142,6,0.194444444444444,174
2143,1,0,173
2144,1,0,175
2145,1,0,173
2146,4,0.25,177
2147,1,0,175
2148,1,0,174
2149,1,0,175
2150,1,0,174
2151,3,0.222222222222222,176
2152,1,0,177
2153,3,0.222222222222222,176
2154,2,0.5,179
2155,1,0,179
2156,1,0,181
2157,1,0,178
2158,4,0.25,180
2159,1,0,176
2160,1,0,180
2161,2,0.25,183
2162,1,0,177
2163,1,0,184
2164,1,0,183
2165,1,0,181
2166,1,0,178
2167,1,0,183
2168,2,0.5,184
2169,2,0.25,183
2170,2,0.5,187
2171,1,0,184
2172,1,0,187
2173,1,0,191
2174,2,0.5,187
2175,2,0.25,182
2176,1,0,185
2177,2,0.25,184
2178,1,0,185
2179,1,0,188
2180,1,0,186
2181,1,0,188
2182,2,0.25,186
2183,3,0.222222222222222,187
2184,3,0.444444444444444,183
2185,2,0.5,186
2186,1,0,186
2187,2,0.5,186
2188,1,0,187
2189,1,0,186
2190,5,0.2,185
2191,2,0.25,187
2192,1,0,186
2193,3,0.444444444444444,185
2194,1,0,187
2195,2,0.5,187
2196,1,0,188
2197,1,0,182
2198,3,0.222222222222222,184
2199,3,0.444444444444444,182
2200,1,0,189
2201,1,0,186
2202,1,0,187
2203,1,0,183
2204,1,0,186
2205,1,0,185
2206,1,0,184
2207,4,0.375,181
2208,2,0.25,182
2209,2,0.25,181
2210,1,0,178
2211,1,0,181
2212,1,0,180
2213,1,0,179
2214,3,0.333333333333333,178
2215,3,0.333333333333333,177
2216,1,0,176
2217,2,0.25,172
2218,1,0,176
2219,1,0,171
2220,1,0,169
2221,1,0,172
2222,4,0.25,170
2223,2,0.25,172
2224,1,0,171
2225,3,0.444444444444444,169
2226,1,0,170
2227,1,0,167
2228,1,0,169
2229,1,0,167
2230,1,0,168
2231,1,0,169
2232,2,0.5,166
2233,1,0,170
2234,2,0.5,166
2235,1,0,169
2236,1,0,163
2237,1,0,171
2238,1,0,170
2239,3,0.222222222222222,165
2240,1,0,165
2241,1,0,164
2242,4,0.3125,160
2243,2,0.25,162
2244,1,0,156
2245,1,0,164
2246,1,0,160
2247,2,0.25,160
2248,2,0.25,155
2249,1,0,153
2250,1,0,157
2251,1,0,156
2252,1,0,151
2253,1,0,157
2254,1,0,155
2255,1,0,152
2256,2,0.5,152
2257,1,0,153
2258,1,0,155
2259,1,0,154
2260,1,0,158
2261,1,0,151
2262,1,0,151
2263,1,0,154
2264,6,0.388888888888889,157
2265,6,0.583333333333333,158
2266,1,0,156
2267,1,0,158
2268,1,0,156
2269,1,0,159
2270,4,0.25,161
2271,1,0,159
2272,1,0,160
2273,2,0.5,161
2274,1,0,161
2275,1,0,159
2276,1,0,164
2277,1,0,161
2278,2,0.5,163
2279,2,0.5,164
2280,1,0,161
2281,1,0,164
2282,1,0,159
2283,1,0,164
2284,2,0.25,166
2285,1,0,165
2286,1,0,164
2287,9,0.308641975308642,167
2288,1,0,165
2289,1,0,170
2290,1,0,167
2291,1,0,169
2292,1,0,170
2293,6,0.333333333333333,168
2294,1,0,170
2295,3,0.222222222222222,171
2296,1,0,176
2297,1,0,173
2298,2,0.25,171
2299,1,0,172
2300,1,0,173
2301,1,0,174
2302,1,0,171
2303,2,0.25,172
2304,1,0,175
2305,1,0,176
2306,1,0,179
2307,1,0,176
2308,1,0,172
2309,2,0.5,174
2310,1,0,176
2311,1,0,176
2312,10,0.24,177
2313,1,0,179
2314,4,0.5625,177
2315,1,0,181
2316,2,0.25,178
2317,5,0.4,181
2318,1,0,179
2319,1,0,183
2320,2,0.25,182
2321,2,0.5,180
2322,1,0,179
2323,3,0.333333333333333,182
2324,1,0,181
2325,1,0,180
2326,1,0,181
2327,1,0,185
2328,1,0,185
2329,1,0,187
2330,3,0.222222222222222,185
2331,3,0.333333333333333,186
2332,4,0.5625,184
2333,1,0,183
2334,1,0,185
2335,1,0,185
2336,3,0.333333333333333,184
2337,1,0,182
2338,2,0.25,183
2339,1,0,187
2340,3,0.222222222222222,187
2341,1,0,184
2342,2,0.25,184
2343,3,0.222222222222222,185
2344,1,0,188
2345,2,0.5,184
2346,1,0,188
2347,1,0,183
2348,1,0,180
2349,1,0,182
2350,1,0,184
2351,1,0,185
2352,1,0,178
2353,1,0,183
2354,3,0.222222222222222,180
2355,1,0,179
2356,1,0,180
2357,1,0,176
2358,1,0,180
2359,1,0,179
2360,3,0.333333333333333,176
2361,1,0,178
2362,1,0,176
2363,7,0.530612244897959,174
2364,2,0.25,177
2365,2,0.25,176
2366,1,0,175
2367,2,0.25,176
2368,1,0,176
2369,2,0.25,174
2370,3,0.222222222222222,170
2371,2,0.25,169
2372,2,0.5,166
2373,2,0.25,168
2374,1,0,168
2375,2,0.25,167
2376,1,0,168
2377,1,0,169
2378,5,0.32,168
2379,1,0,167
2380,1,0,168
2381,3,0.333333333333333,165
2382,2,0.5,164
2383,1,0,168
2384,1,0,166
2385,1,0,157
2386,1,0,166
2387,2,0.25,164
2388,2,0.5,164
2389,3,0.222222222222222,165
2390,1,0,165
2391,3,0.444444444444444,164
2392,1,0,161
2393,1,0,164
2394,1,0,163
2395,1,0,164
2396,9,0.555555555555556,161
2397,1,0,160
2398,1,0,157
2399,1,0,163
2400,3,0.222222222222222,161
2401,2,0.25,159
2402,2,0.25,156
2403,1,0,157
2404,1,0,156
2405,1,0,157
2406,2,0.25,158
2407,2,0.25,154
2408,1,0,158
2409,1,0,155
2410,1,0,154
2411,1,0,152
2412,1,0,151
2413,1,0,156
2414,1,0,149
2415,1,0,151
2416,1,0,150
2417,1,0,151
2418,2,0.25,148
2419,1,0,156
2420,1,0,160
2421,2,0.25,159
2422,1,0,156
2423,2,0.25,159
2424,1,0,162
2425,1,0,161
2426,2,0.25,160
2427,1,0,162
2428,8,0.609375,164
2429,1,0,159
2430,2,0.25,165
2431,1,0,163
2432,1,0,167
2433,1,0,164
2434,1,0,163
2435,2,0.5,166
2436,1,0,169
2437,1,0,170
2438,1,0,166
2439,1,0,171
2440,1,0,175
2441,1,0,170
2442,3,0.222222222222222,172
2443,1,0,169
2444,1,0,172
2445,2,0.25,171
2446,1,0,170
2447,3,0.222222222222222,172
2448,1,0,170
2449,1,0,174
2450,1,0,176
2451,1,0,174
2452,1,0,172
2453,1,0,170
2454,1,0,174
2455,1,0,170
2456,1,0,171
2457,1,0,178
2458,1,0,173
2459,1,0,172
2460,1,0,175
2461,5,0.32,175
2462,1,0,173
2463,1,0,175
2464,1,0,174
2465,1,0,180
2466,1,0,180
2467,1,0,177
2468,1,0,177
2469,1,0,178
2470,1,0,182
2471,2,0.5,184
2472,1,0,181
2473,1,0,179
2474,1,0,181
2475,1,0,184
2476,1,0,182
2477,1,0,184
2478,7,0.244897959183673,182
2479,1,0,184
2480,1,0,187
2481,1,0,179
2482,2,0.25,180
2483,1,0,182
2484,1,0,181
2485,1,0,188
2486,8,0.3125,185
2487,8,0.484375,186
2488,4,0.375,185
2489,1,0,186
2490,6,0.416666666666667,182
2491,4,0.1875,184
2492,1,0,184
2493,1,0,187
2494,1,0,187
2495,1,0,182
2496,1,0,184
2497,3,0.222222222222222,182
2498,1,0,186
2499,1,0,185
2500,1,0,181
2501,5,0.56,179
2502,1,0,180
2503,1,0,183
2504,1,0,182
2505,1,0,180
2506,1,0,181
2507,1,0,181
2508,1,0,174
2509,1,0,178
2510,1,0,179
2511,1,0,177
2512,6,0.416666666666667,174
2513,1,0,173
2514,1,0,174
2515,1,0,171
2516,4,0.25,173
2517,3,0.222222222222222,172
2518,1,0,175
2519,2,0.5,178
2520,1,0,172
2521,2,0.5,169
2522,1,0,168
2523,3,0.333333333333333,168
2524,2,0.5,167
2525,1,0,166
2526,1,0,164
2527,1,0,165
2528,1,0,167
2529,1,0,165
2530,1,0,166
2531,1,0,163
2532,1,0,166
2533,1,0,167
2534,2,0.25,163
2535,2,0.25,163
2536,1,0,163
2537,2,0.25,162
2538,1,0,163
2539,1,0,161
2540,1,0,160
2541,1,0,161
2542,2,0.25,158
2543,1,0,159
2544,1,0,156
2545,1,0,160
2546,2,0.25,159
2547,1,0,156
2548,1,0,152
2549,1,0,155
2550,1,0,156
2551,6,0.277777777777778,159
2552,1,0,155
2553,1,0,154
2554,1,0,148
2555,1,0,153
2556,1,0,151
2557,1,0,152
2558,1,0,155
2559,2,0.25,154
2560,1,0,150
2561,1,0,151
2562,1,0,146
2563,2,0.25,152
2564,1,0,149
2565,1,0,150
2566,1,0,157
2567,1,0,158
2568,1,0,159
2569,1,0,154
2570,1,0,153
2571,1,0,155
2572,1,0,160
2573,1,0,159
2574,1,0,159
2575,4,0.4375,160
2576,2,0.25,166
2577,3,0.333333333333333,161
2578,1,0,166
2579,1,0,161
2580,1,0,165
2581,1,0,164
2582,5,0.36,163
2583,1,0,160
2584,3,0.222222222222222,166
2585,1,0,170
2586,1,0,172
2587,1,0,170
2588,1,0,169
2589,1,0,173
2590,1,0,169
2591,2,0.25,170
2592,1,0,171
2593,1,0,175
2594,1,0,170
2595,1,0,169
2596,2,0.5,168
2597,1,0,173
2598,1,0,169
2599,1,0,177
2600,3,0.333333333333333,170
2601,2,0.25,173
2602,4,0.3125,172
2603,1,0,171
2604,1,0,177
2605,3,0.222222222222222,175
2606,1,0,176
2607,2,0.25,171
2608,1,0,182
2609,1,0,186
2610,2,0.25,178
2611,2,0.5,172
2612,1,0,177
2613,1,0,176
2614,1,0,174
2615,1,0,178
2616,2,0.25,175
2617,1,0,176
2618,1,0,179
2619,4,0.25,181
2620,3,0.222222222222222,180
2621,2,0.25,180
2622,1,0,181
2623,1,0,182
2624,2,0.5,183
2625,2,0.25,180
2626,1,0,178
2627,1,0,183
2628,1,0,180
2629,3,0.222222222222222,183
2630,1,0,186
2631,1,0,181
2632,1,0,178
2633,5,0.36,182
2634,1,0,183
2635,1,0,178
2636,1,0,181
2637,2,0.25,182
2638,1,0,184
2639,1,0,182
2640,1,0,180
2641,2,0.25,182
2642,2,0.5,181
2643,1,0,182
2644,3,0.333333333333333,181
2645,1,0,180
2646,1,0,181
2647,2,0.25,179
2648,3,0.444444444444444,182
2649,1,0,180
2650,1,0,183
2651,2,0.25,182
2652,1,0,181
2653,1,0,180
2654,1,0,179
2655,1,0,174
2656,5,0.32,180
2657,1,0,176
2658,1,0,177
2659,1,0,176
2660,1,0,177
2661,3,0.333333333333333,180
2662,1,0,176
2663,1,0,181
2664,2,0.5,178
2665,1,0,177
2666,2,0.5,178
2667,2,0.5,182
2668,1,0,176
2669,1,0,179
2670,2,0.25,177
2671,7,0.285714285714286,178
2672,1,0,175
2673,1,0,172
2674,1,0,173
2675,1,0,173
2676,1,0,172
2677,1,0,172
2678,4,0.5625,175
2679,1,0,173
2680,1,0,169
2681,3,0.222222222222222,171
2682,1,0,169
2683,1,0,170
2684,1,0,169
2685,1,0,167
2686,1,0,166
2687,1,0,165
2688,1,0,163
2689,1,0,164
2690,2,0.25,166
2691,2,0.25,169
2692,1,0,166
2693,1,0,165
2694,1,0,168
2695,1,0,166
2696,1,0,167
2697,1,0,164
2698,6,0.305555555555556,166
2699,1,0,162
2700,4,0.25,167
2701,1,0,171
2702,5,0.4,167
2703,1,0,163
2704,1,0,167
2705,2,0.25,165
2706,1,0,166
2707,1,0,165
2708,2,0.5,162
2709,1,0,167
2710,1,0,166
2711,1,0,164
2712,1,0,165
2713,2,0.5,160
2714,2,0.5,162
2715,1,0,163
2716,1,0,158
2717,1,0,163
2718,1,0,161
2719,1,0,160
2720,2,0.25,159
2721,1,0,156
2722,1,0,156
2723,1,0,160
2724,1,0,152
2725,7,0.551020408163265,155
2726,2,0.25,157
2727,1,0,156
2728,1,0,155
2729,1,0,159
2730,2,0.25,155
2731,1,0,152
2732,1,0,150
2733,1,0,151
2734,1,0,153
2735,1,0,156
2736,2,0.25,154
2737,1,0,156
2738,1,0,158
2739,1,0,159
2740,1,0,157
2741,1,0,160
2742,1,0,156
2743,4,0.3125,157
2744,1,0,159
2745,1,0,160
2746,1,0,158
2747,1,0,161
2748,1,0,160
2749,3,0.222222222222222,160
2750,1,0,159
2751,1,0,161
2752,1,0,171
2753,1,0,169
2754,3,0.222222222222222,168
2755,1,0,167
2756,3,0.222222222222222,168
2757,1,0,166
2758,2,0.25,168
2759,1,0,167
2760,2,0.25,166
2761,1,0,168
2762,1,0,167
2763,1,0,170
2764,2,0.25,171
2765,1,0,169
2766,1,0,171
2767,1,0,171
2768,1,0,169
2769,1,0,171
2770,1,0,170
2771,1,0,173
2772,2,0.25,170
2773,3,0.222222222222222,174
2774,2,0.5,176
2775,1,0,173
2776,4,0.3125,175
2777,2,0.25,173
2778,1,0,173
2779,1,0,174
2780,2,0.25,178
2781,1,0,175
2782,2,0.25,175
2783,5,0.4,178
2784,1,0,175
2785,1,0,180
2786,1,0,177
2787,1,0,179
2788,1,0,182
2789,4,0.375,180
2790,1,0,178
2791,1,0,180
2792,1,0,182
2793,2,0.25,181
2794,1,0,177
2795,1,0,182
2796,2,0.5,180
2797,1,0,179
2798,1,0,183
2799,2,0.5,179
2800,1,0,183
2801,1,0,179
2802,4,0.3125,182
2803,1,0,186
2804,1,0,182
2805,1,0,185
2806,1,0,182
2807,2,0.25,184
2808,3,0.222222222222222,183
2809,2,0.25,184
2810,4,0.1875,183
2811,1,0,183
2812,1,0,187
2813,2,0.25,188
2814,1,0,185
2815,4,0.5625,184
2816,1,0,185
2817,2,0.25,183
2818,2,0.25,183
2819,1,0,184
2820,1,0,185
2821,2,0.25,180
2822,1,0,183
2823,2,0.25,182
2824,4,0.375,183
2825,2,0.25,181
2826,1,0,178
2827,2,0.25,180
2828,1,0,178
2829,1,0,182
2830,3,0.333333333333333,180
2831,1,0,180
2832,1,0,175
2833,5,0.24,176
2834,2,0.25,175
2835,1,0,173
2836,2,0.5,174
2837,8,0.46875,171
2838,2,0.25,173
2839,1,0,171
2840,2,0.25,177
2841,1,0,173
2842,7,0.306122448979592,170
2843,1,0,167
2844,1,0,167
2845,5,0.28,168
2846,1,0,172
2847,1,0,167
2848,3,0.222222222222222,168
2849,5,0.36,171
2850,2,0.25,171
2851,1,0,167
2852,1,0,165
2853,1,0,164
2854,4,0.1875,169
2855,3,0.222222222222222,167
2856,3,0.222222222222222,166
2857,1,0,164
2858,1,0,166
2859,1,0,167
2860,1,0,162
2861,3,0.222222222222222,163
2862,1,0,164
2863,1,0,165
2864,1,0,162
2865,1,0,163
2866,4,0.3125,160
2867,1,0,159
2868,1,0,163
2869,3,0.222222222222222,161
2870,1,0,171
2871,1,0,155
2872,3,0.333333333333333,157
2873,1,0,155
2874,1,0,153
2875,3,0.222222222222222,155
2876,1,0,154
2877,2,0.25,157
2878,2,0.5,154
2879,1,0,152
2880,1,0,153
2881,1,0,151
2882,1,0,154
2883,3,0.222222222222222,152
2884,1,0,151
2885,1,0,153
2886,1,0,157
2887,1,0,152
2888,3,0.222222222222222,156
2889,3,0.333333333333333,155
2890,1,0,156
2891,2,0.25,157
2892,1,0,155
2893,1,0,160
2894,1,0,156
2895,2,0.25,163
